instance_id,predicted_score
4874723207436493100,0.0354337274638936
8651118878116399812,0.3057716790793582
2539362979418268440,0.34572096381584205
3850925007967407855,0.2859396116287112
5052506756533685557,0.2884750791136145
3424289016728700770,0.21277338334755647
4729538527537727759,0.27718108254705853
7897599683142009793,0.014800293108281395
343441595849115026,0.005632909100239186
2846769586743403368,0.313541052481862
5819822846993048934,0.3385489628569863
8194816418834676143,0.08710887765372688
4760302934468228261,0.23948101761920423
5759673339086458214,0.01299604054584132
7641789962949338872,0.2601419897051399
6870084315248288836,0.2937313824136513
8306374236051863019,0.36791125273491393
8246818607045202141,0.25190764044236386
6901324839736421463,0.19936416739846927
3281097936829612398,0.3721312298466595
1594763936521717829,0.1773407493347053
3663899945562722093,0.006837461193120055
1822656991613662903,0.0055582171156930765
1414207644756661538,0.39162677389788314
1944003602366998647,0.2177350074933369
4281050632971489875,0.2411769637005806
5220030915194885293,0.3219155055320894
2868651548190523476,0.48764192837599285
1293864028843126907,0.7583780384808231
3333577574401753795,0.28693870465610477
5965229823041494910,0.27657172778007977
5611760449003848992,0.21738026956840284
6455344570246608573,0.1695697897890397
6802230408535594525,0.3237167317806481
5487946533265980117,0.26470747348830515
6897913471591248176,0.1244575664336166
3918377157362675988,0.2171216904254009
5543943919311307634,0.011355427473001813
5583918418529458019,0.19787745058431963
6481737719824811184,0.19001959738133203
525770983445045765,0.21115570763860222
6392372796648066915,0.25441916800740544
7620812689659371428,0.014404701952353383
83083295049874337,0.0067900644001801375
1431722850998860685,0.006486943558170724
3830729140320355037,0.737821619810398
9047230541629207955,0.03759633883886437
1874572778374300482,0.06186041920115035
6428055555176351510,0.23998529958118117
3016583805916609038,0.10801515350531936
3304880561400479556,0.1980788857516537
7777891094403447920,0.09241539635597795
2932126900786531765,0.1338600414396851
5386115229062063211,0.2874840796153446
263474239562445805,0.2563508505815679
2181979687600469820,0.2539595571322856
8198697121228417300,0.2218498284878252
7208874647450959471,0.5450788783802044
9056312222515522246,0.24727271326021388
7663817113632763680,0.17475066270177345
7388945125345463477,0.233792938655155
5131492851589705031,0.007579483822352828
4767593025545558923,0.3349576367028163
3402370893488179910,0.22294879419339195
4169441251383092696,0.09135676514598905
688744249119185175,0.2571239794721782
4463247471113235923,0.006024338188709319
6149001761575074726,0.2360064143196782
7612484659962773432,0.2860975508356539
6538163703965664411,0.31683878334170157
720427327824163970,0.010740758143585735
4654230912716321932,0.24806275281232132
7672597781952417742,0.3957094959923294
7319307332705697862,0.017799970614928315
6914417021046210481,0.27027374306359764
6765393399943886220,0.304496016799588
8895514220701101163,0.465118850009254
5193366367228660783,0.3800716101904026
3513260670315507794,0.316212877550812
7526733844639043360,0.0593918909766324
3481168543368217314,0.7293047020317065
1456273825858958295,0.06068920207024192
3073401427147444387,0.08861156168263593
31672717277047064,0.30865625859762
2085675273558862577,0.1843340212671742
4408572429503418246,0.20138237085734695
3707416841331667019,0.10961722211538807
416305129054534569,0.013775076020319073
7157388613526096051,0.006959103642763588
141741444716600644,0.009008355848477239
4880085583628314662,0.016069226832757078
1300842919614366899,0.5012346664989932
29067160730421853,0.3764925921413939
1920645874337144063,0.11471948080093623
9129864992222282472,0.02955231807197665
4554691328320926760,0.05468323920040467
6455127896366078152,0.2719464476787368
8768231523511915985,0.28284000932423803
6357092224686136335,0.19401060613603235
114864366381696099,0.23901879046924074
3445160450946184530,0.04987370542581463
8438323940210003185,0.0580053242050231
6541575994667851173,0.27616096341672786
7488249188371117129,0.06673575928194857
2214591567647812744,0.30489819714021643
5420618271047930355,0.3452572004880081
5341205707162273211,0.3234197180487686
991107441000254733,0.014082636093921994
3977851707674670659,0.05996376827594237
1479827397639322286,0.32747396196875106
1417719228361625135,0.03503259079006014
2540209571103261241,0.007598840610445126
7320615537304950564,0.05029992688574825
7324853336273578854,0.009941879624278383
7934428447532755442,0.32147819205761646
5193622941020225438,0.05749382073369873
4618512523785416836,0.20221022290794877
5652776736120099263,0.2486759062540509
4844728007178129342,0.28010192602120565
9172808640288269085,0.35505261728107607
3290834763734651839,0.2643111278112782
3502494340004646423,0.009307301163288208
6256542785774570029,0.24775028270259716
4944914382993831474,0.024434278599689878
2135381561716172591,0.012802943596235863
2234715457453361884,0.04679492116248913
4855608185089744095,0.03620148243803804
8695929034230330308,0.3152277209536102
8285244561765074344,0.5118162365772922
1392025300805388552,0.2766263765801237
6758201460842739033,0.3326650004213586
7106091840479664748,0.2802186932378953
6740883820129700093,0.3212630113373957
7207513023067122920,0.03149009537807927
4010111107144773813,0.308441880484763
4901608293225862170,0.5276765726794562
4261430223262909551,0.01294123726069436
4098420538516562313,0.29115665800391943
6348958628485311119,0.020320876903335096
943839992411276596,0.027550221433214405
4476907507063512603,0.017910724380580553
8629837107261517319,0.05195817983811994
6029094865205928355,0.21412121720327973
7964270265672541841,0.3554069340842237
750006372058021366,0.2880162274048244
4621523796411671189,0.1740929846581721
313762461564040753,0.2918407569264755
9140106269737920392,0.09006928067000347
5700429965966842189,0.3095083753306988
7296380830029982337,0.2296985818213934
575735927783538190,0.29976679206151047
5999075769659783176,0.43550199882573537
680932918841339622,0.02219891658627956
3610722623740149492,0.40273889744751823
4489371404239862745,0.44388151113418106
3130225219723120055,0.16299256497639975
2174613786908818233,0.25719746436018237
5402276871593271180,0.21297141251461146
429959184140410532,0.21026423204157568
6121487248272574087,0.6896836811963163
2556200608428486996,0.32663923445088133
2972915756349893191,0.18071479521211148
1920727981547909557,0.2646640375321017
6987371674542262221,0.2573749197891769
34988235606857795,0.34570541774744823
7745141227940381683,0.35054247810606076
8962130815456611305,0.7617030300349936
8330154838081702498,0.0824029373975538
4842642559802222714,0.15685069489161999
5015737523169577569,0.4619821202570984
2031056420407958035,0.2865043269319649
3592321504173590828,0.05821093236145101
5967376397255844265,0.2398199591391595
6811399113618471178,0.7639778144445277
4331292365080566161,0.31518675688056524
7243061428635867318,0.22063525593556504
8739759694394146366,0.21053613208896507
8976684827386225621,0.24390179099679274
9008490918848025043,0.06333212889293695
3803701424546228349,0.30587674492938655
4583316507943547922,0.03493196458941871
6681338624063438471,0.01626977841258104
8789030769159153503,0.19382162862030525
2836896338921031588,0.7169388415349431
157726233113718902,0.48290600172482545
9115536397697411177,0.3215977365141785
8686703585217617135,0.1489374271571719
749291436129431599,0.4775139983171245
7616418364150061339,0.02640945934332592
2676986352170902133,0.011173820335563385
4720267419279561966,0.23040437079785114
718413918761273250,0.07609811308178209
1328855079236827053,0.19427878866819653
6285598021976577565,0.7153324398202774
708679316567063913,0.19748970065290578
8098131532286772993,0.25261520654956093
4250807379813268310,0.08567890036810386
2149853874563418887,0.27332373556957656
1227475605931979127,0.32714164666616524
8675860882589277464,0.005239714368098333
561894090779307928,0.005417142201461919
8605110433369475559,0.2234413742377653
2948248944363596759,0.07973861624851003
1041225300358412220,0.4725145332020889
8103769334344101140,0.2473714171728701
4289711775572040102,0.33834094374103224
6011988910814911473,0.32558862963101504
8513967377498543140,0.03480146114309236
8664164846127935973,0.21188058460498072
4710240124376899886,0.10295392671895032
4871681901522976672,0.21329617970880332
4741231624338697980,0.34983381277770836
1706443540265830497,0.23278853653835804
1308664576971175497,0.3053776620425874
7227557411820750671,0.37926718465053555
655914378892523698,0.04355803206934991
2703396307214002289,0.008253409293455378
3300451601911818111,0.1009466580074326
4215794656368574150,0.0050619534265743124
363800434143192853,0.26831233984216607
5731198564413317272,0.3525513397831198
6355356607483637496,0.25095759267424284
178497218437311091,0.10635128488418455
8411215460769601336,0.2810494070206352
209533464652697146,0.25056097780124825
8841201941346435247,0.797472491675235
2383269534788102873,0.39012303598673853
5272884239997869655,0.4645510787471475
4846258237268702903,0.21226536405489313
7298872624229553680,0.3003027073641909
4572190310384466450,0.003036869078929036
917168485137023423,0.14937915401053906
3685725105817959865,0.027696038233061854
6613407039136349777,0.29211827655077205
8903638383725601616,0.008737529706283338
5342548520501393753,0.2303485985474883
8412919388950880938,0.4066436472482563
863152708959525942,0.21560784794526322
257644478667932186,0.4160072531482548
969968660520358220,0.44815786753581444
8347926965600939068,0.5406309392435352
5439269789383938250,0.7183687124844753
2899878748352687462,0.21313163426553472
1759806859989965337,0.030449665153544896
7260914320794332396,0.32456066610589807
6686026135269822763,0.240770460367895
5522035506699076230,0.3184611214901424
6855103087367560512,0.7238342127203999
293828797688641042,0.2796592584689138
1011350239522012178,0.3232625415165938
7370752260228083229,0.1705826532519032
483157485317044127,0.006043085952035741
5832088099882761831,0.0761046578869719
4149489714601631315,0.20967541970279296
6680632105475798639,0.26272198243110945
5478802309319106006,0.2184388364009684
7099291195565881617,0.4309234929676002
6596486230299912858,0.30458118104237714
2973378009854282444,0.3086558444068598
8479829045661915245,0.00385177664363046
5546604823959625110,0.008227011657840807
487050581095844090,0.48162163192622487
5941078041588013189,0.4925852578663911
5864440342161574072,0.25279175434075013
871670796764038554,0.04023307018111015
886454975737922984,0.04891297193910581
6058318097945280303,0.02173768017236601
7958428674289655486,0.3629137903881987
5271378441762655856,0.24619772304297535
7388538075248974601,0.2664180451279961
846400810944853540,0.10998746115760696
8522761882324278622,0.2698276628594957
4465859797658767050,0.19555783048153966
3525423432442268588,0.011016055309543455
9025784899305877584,0.03906799194161255
5161117579384301058,0.24833204715363943
2702453378806737656,0.15373388932112284
7336877485255975170,0.2279076081322322
5201528284288065831,0.35017173012117814
6762717273885441970,0.10924202417845119
1450219526554796111,0.26133720339960875
3978620051623668317,0.5057169926820448
1265169518933245777,0.27376673131024704
8530121610231853167,0.22190918533022014
8472381645758716113,0.45976500384577657
391201440941701723,0.26986457016374543
566903834890949715,0.34332007273929144
9004555902261579965,0.41676150117373634
6631325629749717598,0.008255049746843808
9192268514887754868,0.7873371637781483
715283833498913434,0.010930631965554959
2191938095922064788,0.02375282102620188
3028321420157331611,0.5352187846959618
4131729281564283947,0.17649133388818286
4163507109279526291,0.2040585942574113
8286974578100005564,0.03002986630614003
4598383183431212828,0.2145625128794689
5530973606158100444,0.33539403556113107
4817248417351154973,0.5044260970002296
3065289178544973355,0.010456961573025827
5292364568140835015,0.18584218822977946
1878249427797295959,0.27987533341519566
8176180428522358196,0.7594179116751983
7453648379152362897,0.3232076149697075
126921399742105340,0.12339267754848986
7263075306963206201,0.009422704198915315
2100270643242228522,0.19929164407382177
3577834059899419320,0.2530395964570077
1184200692224476087,0.19699756939438343
2993620497376061773,0.2925827487650181
2165848650108405149,0.2406243015257493
5731829710218566404,0.2195845505670512
703070573984362540,0.32486960290643196
324703928887557905,0.3814503033216482
4850647932344430371,0.0786966746096093
7017432615412884394,0.2796547574089515
2929688842193871513,0.26789684448783213
900432396333131019,0.20785153960534228
7213018950313431214,0.322153421829187
2796633289637085107,0.21734831954955336
1656074375789173118,0.2138025298724627
4471973191154282840,0.27895838544789286
6682504573863866402,0.18912457753178238
4864341444379960287,0.6849028147594496
7671215619255341236,0.11293556705329515
4950680700179113021,0.1010646642815857
632835438324227366,0.24657119559947413
972578559137784779,0.042367255268090834
5555067388057802695,0.39454201171232517
1957286493957283517,0.05490968656751986
4059128096403501372,0.039390649421794446
3244631056676540359,0.2638018435981226
3836248503300822870,0.014735767097005822
4629048252039694974,0.030363462595403217
9043475136615051614,0.04211021451770438
8805791644590297442,0.2746309403138774
3467476091274586473,0.2667725255261983
8790456139603826506,0.44451588969311284
7315369121207578547,0.23569549569547044
6856343625179498394,0.7521887834645362
4813209099425194198,0.16106830927025242
5039739865679243788,0.04792072417879536
1620954314947348783,0.2218508020313655
8366089346680466127,0.26555711153067063
4827658843944731959,0.31723049635636913
7993585641866645480,0.34498068262078824
8090259293407741622,0.002793450213336269
5755513945728036652,0.020463232712327244
7153138514454847660,0.005460613601927104
6229492102039101026,0.2426723650276322
7666349898336076564,0.028358873172578992
5739785639760864094,0.021407997687909252
7776230214014291547,0.1740526748568338
966805910889026403,0.004004554902065806
5812527038492310632,0.30035829352381854
5114710384281310994,0.024818771888329434
7060130495113932046,0.03731866632355046
2998044192431191265,0.002344420070522346
167093451721738221,0.02924950981275748
2103863242846036083,0.023153053077201887
872594762670387323,0.2173382379270195
8734402040180343404,0.1990677156916191
1297751004680897999,0.21052995031873584
6551284166412046180,0.017980246918337106
8462794717232466893,0.003346373692131833
219710619421598373,0.24833034876377189
2668974946962759221,0.002776585473128699
1647288106830676174,0.32587409866140626
4181859633464993353,0.00623572887179441
8684538277290470645,0.23188131235326007
948510564227032510,0.011227011249728708
56845173964573001,0.0054862200579243675
812078651947468196,0.12066023911379986
8954305957079746021,0.07492014756861265
2109805855082537902,0.004621002580921828
999728773493171959,0.040086327781426276
4430652739552267015,0.14404838585991891
2494406776850574295,0.04050015424760018
451527520450209949,0.2769108308021172
2467589405606711429,0.2715141188044285
8829595398058595119,0.0037629152839570184
6758145288334454641,0.20667445616676972
4707959972901173239,0.25932771781167896
7305552176626190869,0.010799150249189494
2303452902759682405,0.2449319497318391
5352818392114174025,0.28338193878623186
7507201317289012245,0.3575809819004728
4870128661185244967,0.03368526424608167
4325381687271616367,0.045422703889379946
4451799098723823612,0.41640448267539865
6993726424772927176,0.23502634073479484
1194393834725983202,0.047174267638956574
968760314975452173,0.4024618576011961
285112015296986341,0.35843177412108085
748814836766829182,0.7491330385620809
8864947319865254193,0.02849272451657328
8519855881001654612,0.2998051633579474
8190264010210515013,0.2628750129386041
902642451846790545,0.09055141812463445
686821398898096666,0.6678681472114274
5168346317273069156,0.26455597352453764
2275662625344641400,0.0035377903259476234
2849711834259400484,0.16201163563072996
2329736138478511047,0.2044758695750201
8358163105255162083,0.27786695491309776
1782597145059608987,0.12145118166041483
4179604587558992139,0.33123045308582644
7947327483554671548,0.25124543225921975
4069645395334988071,0.05548561662975417
8538612152190757036,0.33920214898097745
8681459159201652718,0.26609846320874453
3590120313576618014,0.27047261952353197
3360062242895580974,0.34921912663696436
2117591501569191754,0.0067704036235135155
5548443575974760247,0.3732142271844461
5177487604515151750,0.23257323370384236
6122348286262490109,0.19944752471112723
6785056339528100757,0.3063535385550292
8230739622159704699,0.2568642609486881
1447209847534749947,0.03522930837744315
935538337396906215,0.19512386476833612
962217757629918683,0.16298749205844892
4081971632010229247,0.2462006703353344
5589252236114579282,0.1519903162260632
4213276879927451663,0.23236402698141773
3460068708779866388,0.021746187158118286
6166096185611693528,0.3074524295426945
3660268531785948578,0.7495503073382299
7973020605622281507,0.051066224727173135
1463062993870511969,0.23306314000696676
5638708786117551090,0.2554578867189146
2998831579900103022,0.4726333150965701
778070535882263033,0.4294876496591654
3585479276795306966,0.24225427968016877
4463031923811811518,0.24722120354985838
4890949575227859922,0.03330863754345463
1897340132696841537,0.19211083792988118
1033530293270291493,0.025659263109595366
2485555754383606636,0.2699219031602024
1206013579612055283,0.18405120404161587
1117947798409930954,0.24068619836874458
4156043964348100450,0.19900904176716497
7058741892565481066,0.4070010671462068
8157633052537373987,0.2003336605621982
7322192706611984981,0.4196706793615494
4661126382523091625,0.2606563747757471
1905388658381200725,0.03804850664768227
3464074267590104283,0.040466531344484795
3499909175475805580,0.4415212785302657
4753219883010738779,0.3222835788313486
4803547159154929650,0.07163321204216663
3806996001200885566,0.17855165566018652
8733175117290329996,0.25002473057111113
1444842903599402510,0.17501082351554859
2222345696389803769,0.19289537591081016
2536505210546764855,0.1984758173301116
8677680341887464666,0.3001132647438255
6503345181338225670,0.28085465186947517
1496943923890017961,0.305615077155339
6093051877048102983,0.1926718321485777
3237932764075268493,0.5112262838392405
4610909019790765779,0.026370318294183036
5347628958410208057,0.25869098028599335
3524073096236711177,0.03368526424608167
3289698573311551955,0.01923031485152633
7022526248084989035,0.270264550345053
704580354489092623,0.21089240616665955
5775998187487151314,0.2108906438563464
2512811245651602537,0.18936622187234203
4034256970696554877,0.3689517552863924
6797603831836080773,0.3115134298149216
7797680358717187969,0.47651595701413435
1235431604430319407,0.009032655206745909
16073312158587356,0.2454221950331393
5013876463240444364,0.7256923642349176
6633392746380063260,0.17413253911481802
5723530357132489047,0.011902886689970239
9139479236747868639,0.1459173135244112
8511189493862200849,0.022368036504940646
938313040553336946,0.257783760299649
2389512466354815039,0.202005736080951
6938050479985342348,0.008441003332117072
8946687969826822428,0.23399311686305063
7716224692652726595,0.2787215579046718
2316267089811691304,0.25920075554998157
6452507347055378966,0.28085381270914284
6873423430948506042,0.012680088535317663
9186139981078860464,0.4055180225910119
1932476848409415639,0.19867745034905668
6747345319464731188,0.24745676539524805
2347369520085606936,0.32572340898171603
8974674350314320811,0.026916848150456675
1019134832564821777,0.24139406861368803
8664384518707313483,0.0027871143462834904
3611037177220306970,0.256150237883464
9004334243108397334,0.015051413146259102
2563816340830841387,0.274276601297632
6679322529078971867,0.23201556895015713
7336115599873493522,0.03565355970079469
3394621966906783613,0.007545849678064808
8863184560076516105,0.2745362653080409
5865557250309382092,0.39451552158619857
279508889674331079,0.031722737216169146
6704647359100578033,0.31881434779763745
7950182729229942786,0.3270919211094414
1415793133042951420,0.08429078803200837
99668508462997588,0.2611509921806492
867469647892159585,0.19911332993638736
2388382274029051399,0.09426317512940086
4582321035724821150,0.2535802760119309
4427376926972376010,0.003037188571073931
5765203676523990046,0.33367306798989027
5309310134929109676,0.2840623287768198
7044066650490949741,0.3158930609302381
2850651660376432617,0.10320771195078564
7765179152599220372,0.5196001462880246
4360185062925640743,0.043920296208883304
8597431162999510999,0.443450561518679
1693649628372922588,0.09343704323680095
7136179339629054181,0.5164546347058379
7273312575378538191,0.005355162996130409
588624762837801711,0.26880034568009503
1953443450352188566,0.26852279570137805
7403069236372818213,0.25954407381357336
4038610863369978357,0.0040669680867988995
7751583035552358165,0.3250681858554364
9007279465361262286,0.2954993829944124
1449169360983422478,0.0065453045420776085
4621479919926698201,0.2940428038736653
7481086136060919990,0.32506429878955095
1146971774703216115,0.5993807356460703
2626839289121215404,0.07090517755333572
1970441021378949127,0.19458568713114355
278098484525997444,0.14092772980609464
4161081967935525226,0.00341769140437315
7321745669801131707,0.47751597547899693
5453900073160820478,0.24394696405067456
5802547193171269679,0.025693379310566932
4910446581151049877,0.24160972697277927
5618641579178982505,0.35264103349484166
8745729471648980820,0.25486651700337287
3732960634749480857,0.14277677480129863
1024675228394657072,0.02525950510304731
2235563088352490732,0.09962664062611407
3887805421595267081,0.09058906096869691
2324791677820111264,0.10810659901968693
953407565613986736,0.004531910830288002
4101173313219597015,0.23935673076464387
2399513512415729032,0.08866251419318619
4574316017756083746,0.48466240975427805
30402035984369784,0.25314302453652704
6893923621315831176,0.28904815060049377
3748729339318842764,0.27928644857944074
9211530036849679921,0.26626623494709567
1810316716974830691,0.14230598421134685
7788774161017607767,0.16813309921805508
5532630405769657588,0.4068923235919052
7102533025977198974,0.008220192754107009
777740822490477769,0.25178709020723644
1631197840514288667,0.17559067489084562
8723744759758776377,0.04094105796217368
2875491438154457742,0.006206835282771472
2065231113562148396,0.278927566025977
9202637210399031177,0.03353890663331384
6872113063558499748,0.0658736604254655
7554742521953598539,0.22391676011934503
8537866609082602901,0.26230973768136107
6966193967251073037,0.14133017607182224
4233148351230882732,0.09560024060905947
5416371628197779073,0.430098993797448
541482592638724710,0.4281122659241615
6283414110663792987,0.22912740916117783
9159751357917566328,0.1010359327732302
8620550774146335978,0.19104418261744574
3036278817304396649,0.20748751386915637
8994482062096550138,0.20615429889120773
9145300971872852116,0.012254004804736148
6334027418453204198,0.24598049888413645
832176253260891438,0.042806437710836365
2002537010544994782,0.20063470474416595
7569551310921828140,0.2542054162608217
69712100512010016,0.2728661366704622
3951362179718752330,0.19260074717584622
1085754433654936330,0.04782992734774352
71327454214033328,0.19422071381927702
4403273120654716148,0.02773003618108442
6871201080548992420,0.2845818961583486
6469519926633293313,0.2935238826586376
341212735403646982,0.038738727279784786
1796439373597938399,0.041745985125948896
349568654093803665,0.2783045458441685
4781815847700574471,0.026410168626996116
4602949190867799045,0.39296236719128685
289102429015972483,0.03998398449323226
5319638128393180213,0.21482795220192683
1582369553812603159,0.003095358886825995
800055983527613544,0.027061921092142692
5644157020870411543,0.05622939344599157
8018358709579090842,0.006319218576428002
4637672581577006727,0.0895376465291772
5271852038283649568,0.04802945611731971
4781855192534790785,0.3102064936006844
2849736476770723971,0.2125399285065821
1302456942024552053,0.23917384371710937
8762597529120700593,0.20005976724807356
7506938054631795009,0.012101400412872648
5205445835667020895,0.030119392364981817
5484912175122087377,0.03627284508611456
5507981049959640237,0.25102763682825235
2570556895650907447,0.008471316703013099
3267903701911127495,0.048582967096018906
8433079463153323012,0.23924809336489536
6025797489038621346,0.21127189572974694
3623073468288429619,0.05214057721939088
9079172753370020547,0.014840651547320161
5378664327280549771,0.22911077643818983
4083033953156673266,0.41624604078871197
6445985054446682725,0.24281679633785994
1473535244439196492,0.1935859810712226
3762316498100264823,0.02445114147258214
9130654240524540853,0.4033870462729389
6045494080404857077,0.7021237100848812
2635471742062346485,0.2719387129044312
7103663920951570814,0.007475158035769511
3430997104082953448,0.2941460619949356
2698678901116223713,0.2857645165032872
8254461398236202284,0.6916764149036949
8349301483488421644,0.0839384946433123
262575315106119525,0.3557155261259923
5588370110467810047,0.28904975661057
1045180614897885852,0.2740362881371773
1353070558381080497,0.033285983609159284
1606164946290523288,0.3427971117097064
8043971659381574398,0.27260924500753203
786637260234324288,0.026368474665594676
8480824279869183091,0.2819883853552019
226878704581699851,0.2660351522493013
7485751016915221633,0.3250527732426522
91780906438843218,0.02201369231397208
7609513809991163327,0.18145871483610782
2127867409224387008,0.043081288069190773
4991288490387279054,0.7437988946009797
6501030946551482038,0.21629517071354823
4378607893216808001,0.23634740060476087
2806723440773992172,0.05188357542415027
5848847431686891119,0.024812521951625983
9167416670616870939,0.031455465728836875
6822241783275428758,0.30214463960038346
1593123202793815856,0.09970827181349351
4280114651081259755,0.018285113083241065
4713906570419867177,0.030455325823842257
1850378804178446885,0.018319757691062255
6660072379265794300,0.0938418909064094
8655524311428611518,0.06143373067519331
8345536269110937027,0.2848025104966734
5390250723393604629,0.18494983676025548
3618942941866513779,0.028769919337613116
7479645346333331426,0.05189491872631237
1544717216857871483,0.32765569985994625
6834616068755000209,0.04266958723300294
2356885661110481875,0.29980921348171985
5626661447054393173,0.4730025479560667
9068960104114367142,0.015007407960036034
7662791793904857711,0.2501017101155014
1003586513570375159,0.18340247587050124
6812700740750844331,0.1994977261035688
3255175516412913191,0.26390236053468447
3112115537978588854,0.027721351820355095
4007035536675623165,0.3770514193483222
940707987099663796,0.004657644294629841
5148517198995442534,0.2320796041953861
6390092341669257412,0.03694710161995772
5728340949235297747,0.25077029495223524
4880598228162408270,0.0881102959737876
5956113100710585646,0.234686316490918
626426105370992570,0.2716093205118536
7223064103539940143,0.2311768094244299
4350144704808549365,0.5121402140276035
2337686587838837912,0.3198599778725939
5565136466974784209,0.01873338003767732
5711971537649851050,0.23984523137190156
1321472669297585395,0.036142349781373824
8809974764075770161,0.19030992363604912
1165213842552787906,0.3706140862523549
5284609537757626846,0.23163681097401975
4700477304532749238,0.07968079138781571
7025875638572665502,0.06633792562238752
5155181933644060956,0.23370997818943778
5986259114505694620,0.1879295686993034
1231083589710993407,0.08314906937518951
7406802640098897598,0.211746647338627
6691128212834963903,0.0712974717235571
7032301838812964245,0.20310851470033583
6553632173715117670,0.15880860571675876
5953679966032866062,0.3938783495627709
2699404537583911339,0.30579480412785215
37804042144687567,0.02041314821755195
9080472262815726308,0.0025866582322890434
8365453006093830336,0.011803627630550213
6896469773906493729,0.007857780447810611
7541648239883339197,0.19937503121237027
2097033527852991459,0.1964967872654618
893837120091996594,0.30382480656044664
8779824470462114215,0.7141588396870272
2361476423594298470,0.2712652759812132
7736347575649757008,0.46540507194054204
4516845331831784346,0.3250371716352981
825375746538150120,0.19190067455277138
6580294469051066934,0.09315778637149107
2042066951326368682,0.7639926755945682
1020930907720874783,0.005215947911860993
7686456682207145191,0.0069434347536874
180672917438710112,0.455921569074898
1586899519973711520,0.006916582433169028
4372491833459971368,0.4004592262882796
3574361164441663388,0.04877085554173475
1767924478042019258,0.5244646852111001
103163370934288535,0.2506980918148239
2140794557455139545,0.006489021869325986
6764139583586886826,0.33894037734250604
8399655532877947583,0.20729524647265415
1615183997983890022,0.20806618734504964
6341271420607358596,0.19512040059652477
7134947870341565316,0.02264231776814987
1929745041852291071,0.2500097303308942
6768748321285121830,0.037656401266717744
7233305232230798532,0.6880506669300195
3964720759970730269,0.10296583763345687
6033471950875401824,0.267120181583594
1284071974086840988,0.3510499091438807
1010414757398170790,0.02893579572998114
1051086332160965240,0.01242750276918433
1554089808551119290,0.2910210053781518
7255703871012620563,0.46840001323497926
4846009734831706040,0.0909962742480645
8795981511936829719,0.2497616941154226
4911321643054664382,0.1876790911297622
3210511869572833834,0.003765803204766704
6982040943381961399,0.21495258098634135
2961687545586572482,0.2308624323252853
4294995203948980899,0.30642591818078146
3590722211403104270,0.4026078053374932
6005210191979808184,0.027781045350303134
7122648958307645695,0.012236810956596317
2620628825881491930,0.24801515002254684
4321189979530624719,0.00368021976001897
6247373028770407790,0.18205186482586685
5310079703427187467,0.23992494498723343
5056560554473700820,0.21870222895735014
5436647797916967474,0.05107265324919298
3730733818768574099,0.35404718341426666
2756063487388665309,0.18963063300428554
4078438229760552070,0.2811651623426824
7201317163736934178,0.4467961967231885
6251461353023773911,0.30281231490947885
4573358727369255966,0.009920777236313997
4631489658865122559,0.7674189270494728
5701010462892503611,0.23773548746419487
2605419914220005273,0.29602835596696453
2447274670404583804,0.32782091506367933
1595093303137600881,0.029477560339009733
7380190809512732782,0.27508818020961734
